id,start_time,end_time,fare,number_pax,start_lng,start_lat,end_lng,end_lat,start_taz,end_taz
52031,9/18/12 4:03,-1,-1,1,-122.434947,37.760822,-122.449533,37.77741,103,69
52032,9/18/12 4:23,-1,-1,1,-122.414448,37.79305,-122.403402,37.792367,28,2
52033,9/18/12 0:21,-1,-1,2,-122.386712,37.617545,-122.247763,37.857963,239,1006
52034,9/17/12 19:44,-1,-1,1,-122.395375,37.78944,-122.437997,37.797782,14,50
52035,9/18/12 1:03,-1,-1,1,-122.398383,37.791155,-122.25673,37.810205,14,942
52036,9/18/12 0:27,-1,-1,1,-122.434927,37.760648,-122.42295,37.798657,103,34
52037,9/17/12 23:17,-1,-1,1,-122.419167,37.76012,-122.420447,37.748715,101,99
52038,9/17/12 17:52,-1,-1,1,-122.433802,37.788627,-122.432765,37.78366,73,77
52039,9/17/12 16:22,-1,-1,1,-122.397307,37.794457,-122.41323,37.806618,1,41
52040,9/17/12 15:33,-1,-1,1,-122.399585,37.786423,-122.418155,37.776842,12,9
52041,9/17/12 11:46,-1,-1,1,-122.405042,37.794978,-122.419555,37.782987,0,9
52042,9/17/12 10:10,-1,-1,1,-122.44794,37.762562,-122.453943,37.774252,89,87
52043,9/17/12 17:45,-1,-1,1,-122.386728,37.617893,-122.429552,37.80094,239,44
52044,9/18/12 2:05,-1,-1,1,-122.448705,37.769805,-122.42148,37.759447,88,0
52045,9/18/12 0:51,-1,-1,1,-122.406658,37.782522,-122.424648,37.775657,11,79
52046,9/17/12 17:32,-1,-1,1,-122.395383,37.776657,-122.431187,37.7854,109,74
52047,9/17/12 16:18,-1,-1,1,-122.405997,37.787617,-122.388047,37.673223,5,208
52048,9/17/12 16:12,-1,-1,1,-122.410775,37.792235,-122.405997,37.787617,28,5
52049,9/13/12 12:25,-1,-1,1,-122.384858,37.615597,-122.400388,37.79061,239,4
52050,9/12/12 14:15,-1,-1,1,-122.410463,37.789142,-122.408658,37.784992,6,8
52051,9/13/12 15:46,-1,-1,1,-122.403328,37.787677,-122.433375,37.7812,12,78
52052,9/13/12 15:53,-1,-1,1,-122.410827,37.786183,-122.38631,37.618032,7,239
52053,9/13/12 5:12,-1,-1,1,-122.415733,37.799095,-122.404815,37.792585,39,3
52054,9/13/12 0:00,-1,-1,1,-122.394675,37.777203,-122.41666,37.795635,109,33
52055,9/12/12 19:50,-1,-1,1,-122.401898,37.792293,-122.41775,37.805813,2,41
52056,9/14/12 9:08,-1,-1,1,-122.452058,37.779052,-122.385187,37.61484,69,239
52057,9/14/12 16:36,-1,-1,1,-122.434705,37.759327,-122.422957,37.778798,103,79
52058,9/14/12 17:27,-1,-1,1,-122.438242,37.79768,-122.398723,37.79278,50,1
52059,9/14/12 17:34,-1,-1,1,-122.390205,37.757758,-122.386085,37.61803,111,239
52060,9/14/12 14:37,-1,-1,1,-122.409393,37.79014,-122.405538,37.790258,29,5
52061,9/14/12 19:06,-1,-1,1,-122.403493,37.792725,-122.437545,37.804365,2,43
52062,9/14/12 19:22,-1,-1,1,-122.418597,37.752225,-122.396835,37.753313,100,113
52063,9/18/12 4:21,-1,-1,1,-122.434582,37.797262,-122.438947,37.773475,45,85
52064,9/18/12 1:30,-1,-1,1,-122.435185,37.761605,-122.41196,37.78087,94,11
52065,9/17/12 23:56,-1,-1,1,-122.435062,37.761925,-122.410913,37.78897,103,6
52066,9/17/12 23:46,-1,-1,1,-122.420195,37.765002,-122.430743,37.762397,106,103
52067,9/17/12 22:37,-1,-1,1,-122.417473,37.786215,-122.420723,37.794297,30,33
52068,9/18/12 6:25,-1,-1,1,-122.415073,37.78655,-122.430065,37.790393,30,47
52069,9/17/12 13:47,-1,-1,1,-122.417402,37.807347,-122.38879,37.77949,41,109
52070,9/17/12 8:52,-1,-1,1,-122.418263,37.750612,-122.396637,37.778175,100,18
52071,9/17/12 9:50,-1,-1,1,-122.42542,37.801287,-122.409757,37.808357,44,41
52072,9/17/12 20:44,-1,-1,1,-122.384863,37.615657,-122.408705,37.777332,239,20
52073,9/18/12 6:53,-1,-1,1,-122.411352,37.786227,-122.402862,37.783348,7,11
52074,9/17/12 7:43,-1,-1,1,-122.396668,37.79519,-122.425232,37.805022,22,40
52075,9/18/12 7:22,-1,-1,1,-122.410778,37.789077,-122.40496,37.806435,6,41
52076,9/18/12 7:54,-1,-1,1,-122.418328,37.751235,-122.420915,37.744165,100,123
52077,9/14/12 23:33,-1,-1,1,-122.42095,37.755573,-122.439407,37.761265,101,94
52078,9/14/12 21:53,-1,-1,1,-122.410043,37.808405,-122.400152,37.794757,41,22
52079,9/14/12 23:53,-1,-1,1,-122.39334,37.792037,-122.423452,37.793888,15,46
52080,9/14/12 22:49,-1,-1,1,-122.41884,37.755857,-122.406632,37.754688,101,115
52081,9/14/12 22:39,-1,-1,1,-122.39789,37.775993,-122.418515,37.753868,18,100
52082,9/14/12 22:27,-1,-1,1,-122.422383,37.798858,-122.402513,37.774322,34,19
52083,9/14/12 22:18,-1,-1,1,-122.400395,37.79558,-122.410603,37.799173,22,36
52084,9/14/12 19:23,-1,-1,1,-122.421032,37.790528,-122.384002,37.617058,32,239
52085,9/14/12 18:51,-1,-1,1,-122.420672,37.787642,-122.40678,37.788078,31,0
52086,9/17/12 21:36,-1,-1,1,-122.51045,37.769363,-122.408427,37.780315,0,11
52087,9/17/12 22:24,-1,-1,1,-122.424905,37.78335,-122.419355,37.787107,77,31
52088,9/18/12 2:02,-1,-1,1,-122.43557,37.762628,-122.471838,37.758653,94,174
52089,9/18/12 4:27,-1,-1,1,-122.404983,37.790597,-122.384908,37.615007,5,239
52090,9/17/12 21:59,-1,-1,3,-122.40929,37.788157,-122.409663,37.791763,7,29
52091,9/17/12 21:45,-1,-1,3,-122.399317,37.788473,-122.417447,37.795622,13,33
52092,9/17/12 22:47,-1,-1,1,-122.38513,37.615347,-122.411023,37.786068,239,7
52093,9/17/12 21:37,-1,-1,1,-122.40473,37.785088,-122.40438,37.646925,12,212
52094,9/17/12 21:24,-1,-1,1,-122.408945,37.799082,-122.410128,37.786093,36,7
52095,9/17/12 20:48,-1,-1,1,-122.394583,37.775777,-122.400587,37.753577,109,113
52096,9/17/12 20:03,-1,-1,1,-122.399698,37.780887,-122.421495,37.761765,21,101
52097,9/17/12 19:02,-1,-1,1,-122.397168,37.790808,-122.43812,37.800555,14,50
52098,9/17/12 18:03,-1,-1,1,-122.413685,37.789463,-122.395617,37.776575,6,109
52099,9/17/12 17:33,-1,-1,1,-122.428448,37.798108,-122.402285,37.78892,45,4
52100,9/16/12 15:31,-1,-1,1,-122.418283,37.761633,-122.48989,37.777247,101,59
52101,9/16/12 12:41,-1,-1,1,-122.421262,37.775865,-122.419242,37.787855,79,31
52102,9/16/12 12:30,-1,-1,1,-122.407285,37.76994,-122.421748,37.76502,19,106
52103,9/16/12 10:28,-1,-1,1,-122.408232,37.78757,-122.389933,37.615468,0,239
52104,9/14/12 19:23,-1,-1,1,-122.425633,37.761493,-122.406835,37.777585,102,20
52105,9/14/12 18:42,-1,-1,1,-122.42494,37.786482,-122.430002,37.788372,74,73
52106,9/14/12 20:29,-1,-1,1,-122.437705,37.774928,-122.452805,37.773633,85,87
52107,9/14/12 22:07,-1,-1,2,-122.418923,37.756538,-122.403883,37.778335,101,21
52108,9/14/12 22:33,-1,-1,2,-122.440798,37.788977,-122.410697,37.800173,48,36
52109,9/14/12 22:49,-1,-1,1,-122.417533,37.79108,-122.424022,37.778605,32,79
52110,9/15/12 0:06,-1,-1,1,-122.408277,37.798915,-122.401913,37.789598,36,4
52111,9/15/12 1:34,-1,-1,1,-122.397852,37.77935,-122.41112,37.785973,18,7
52112,9/17/12 17:01,-1,-1,1,-122.402602,37.790715,-122.395605,37.77755,4,18
52113,9/17/12 10:46,-1,-1,1,-122.386815,37.617642,-122.408412,37.78461,239,8
52114,9/17/12 21:10,-1,-1,1,-122.404765,37.784945,-122.407285,37.791758,12,3
52115,9/18/12 4:55,-1,-1,1,-122.418385,37.773393,-122.406812,37.770948,107,19
52116,9/17/12 18:39,-1,-1,1,-122.404865,37.785047,-122.42284,37.793322,12,33
52117,9/17/12 18:01,-1,-1,1,-122.410978,37.792128,-122.392527,37.778962,28,109
52118,9/18/12 8:07,-1,-1,1,-122.422795,37.784468,-122.400943,37.792408,76,2
52119,9/17/12 17:24,-1,-1,1,-122.387022,37.617562,-122.411683,37.786932,239,7
52120,9/17/12 19:02,-1,-1,1,-122.413228,37.807653,-122.422225,37.789982,41,32
52121,9/17/12 19:44,-1,-1,1,-122.402143,37.788408,-122.40693,37.798158,12,37
52122,9/17/12 20:05,-1,-1,1,-122.40349,37.792373,-122.409167,37.800397,2,37
52123,9/17/12 20:32,-1,-1,3,-122.399602,37.787863,-122.417712,37.792585,12,32
52124,9/17/12 21:45,-1,-1,1,-122.434005,37.797263,-122.437575,37.777917,45,86
52125,9/17/12 22:09,-1,-1,1,-122.38426,37.617158,-122.410893,37.792797,239,28
52126,9/17/12 22:36,-1,-1,1,-122.411597,37.79586,-122.408297,37.788003,27,0
52127,9/17/12 23:08,-1,-1,1,-122.392198,37.791677,-122.40724,37.792357,15,26
52128,9/18/12 1:05,-1,-1,1,-122.398815,37.792237,-122.414507,37.785647,1,7
52129,9/17/12 23:49,-1,-1,1,-122.39883,37.792273,-122.23733,37.776692,1,947
52130,9/18/12 5:04,-1,-1,1,-122.417783,37.792787,-122.447477,37.798512,32,0
52131,9/17/12 22:46,-1,-1,1,-122.433793,37.797343,-122.416078,37.80825,45,41
52132,9/16/12 8:16,-1,-1,1,-122.472248,37.781082,-122.475078,37.80754,0,0
52133,9/16/12 7:52,-1,-1,1,-122.413735,37.796582,-122.440917,37.78417,35,74
52134,9/17/12 4:12,-1,-1,1,-122.407065,37.790398,-122.386607,37.614827,5,239
52135,9/17/12 10:03,-1,-1,1,-122.440323,37.773508,-122.401923,37.771932,85,19
52136,9/17/12 10:11,-1,-1,1,-122.417175,37.789818,-122.396417,37.785625,32,16
52137,9/17/12 13:35,-1,-1,1,-122.420117,37.787772,-122.404042,37.79916,31,37
52138,9/17/12 8:13,-1,-1,1,-122.430608,37.797707,-122.401575,37.78944,45,4
52139,9/17/12 14:39,-1,-1,1,-122.42917,37.767695,-122.419322,37.773542,82,106
52140,9/17/12 17:41,-1,-1,1,-122.385015,37.615645,-122.28264,37.55612,239,265
52141,9/17/12 16:17,-1,-1,1,-122.411007,37.807837,-122.409758,37.785405,41,7
52142,9/16/12 23:49,-1,-1,1,-122.424875,37.802133,-122.42027,37.788197,44,31
52143,9/16/12 19:57,-1,-1,1,-122.429542,37.766942,-122.43271,37.759925,104,103
52144,9/16/12 19:38,-1,-1,1,-122.435008,37.760867,-122.442312,37.745832,103,129
52145,9/16/12 22:52,-1,-1,1,-122.43364,37.78444,-122.445615,37.784537,74,70
52146,9/16/12 20:58,-1,-1,1,-122.460555,37.783187,-122.480157,37.759878,66,177
52147,9/16/12 20:03,-1,-1,1,-122.421112,37.773667,-122.403623,37.78735,106,12
52148,9/16/12 19:49,-1,-1,1,-122.444712,37.789432,-122.426175,37.775888,48,80
52149,9/16/12 19:32,-1,-1,1,-122.433838,37.754607,-122.442113,37.787312,98,72
52150,9/16/12 19:17,-1,-1,1,-122.43846,37.764063,-122.427588,37.752933,0,98
52151,9/16/12 17:19,-1,-1,1,-122.40795,37.787437,-122.385682,37.760632,0,111
52152,9/16/12 16:26,-1,-1,1,-122.396043,37.79396,-122.3866,37.618003,22,239
52153,9/16/12 14:33,-1,-1,1,-122.431452,37.797712,-122.418953,37.792662,45,32
52154,9/16/12 19:12,-1,-1,1,-122.408165,37.798825,-122.421128,37.79246,36,33
52155,9/16/12 18:52,-1,-1,1,-122.419962,37.787028,-122.422292,37.798743,31,34
52156,9/15/12 20:54,-1,-1,1,-122.405917,37.798025,-122.401672,37.78768,37,12
52157,9/12/12 22:15,-1,-1,1,-122.42086,37.778268,-122.448067,37.788023,79,71
52158,9/12/12 18:40,-1,-1,1,-122.410545,37.789033,-122.42261,37.790425,6,46
52159,9/14/12 20:02,-1,-1,2,-122.40129,37.785637,-122.41797,37.777272,12,9
52160,9/14/12 20:52,-1,-1,1,-122.464195,37.780915,-122.459237,37.722428,67,166
52161,9/14/12 21:33,-1,-1,1,-122.41504,37.779012,-122.411327,37.786295,9,7
52162,9/14/12 22:49,-1,-1,1,-122.397668,37.775785,-122.407112,37.789353,18,5
52163,9/15/12 0:25,-1,-1,1,-122.409198,37.783638,-122.437695,37.77503,8,85
52164,9/15/12 1:05,-1,-1,2,-122.430812,37.772065,-122.445992,37.770142,81,88
52165,9/14/12 23:05,-1,-1,1,-122.432557,37.797435,-122.421598,37.79414,45,33
52166,9/14/12 22:17,-1,-1,1,-122.424927,37.776657,-122.435335,37.763595,79,83
52167,9/14/12 18:01,-1,-1,1,-122.399512,37.797192,-122.422413,37.79108,22,32
52168,9/17/12 21:08,-1,-1,1,-122.40486,37.795145,-122.40988,37.806063,24,41
52169,9/17/12 21:04,-1,-1,1,-122.429108,37.767955,-122.39133,37.76036,82,111
52170,9/17/12 21:12,-1,-1,1,-122.433903,37.797388,-122.444602,37.799977,45,51
52171,9/17/12 15:11,-1,-1,1,-122.440715,37.786182,-122.400242,37.79527,72,22
52172,9/17/12 18:09,-1,-1,1,-122.410045,37.808413,-122.410778,37.792298,41,28
52173,9/17/12 22:30,-1,-1,1,-122.42694,37.745895,-122.416122,37.780628,128,9
52174,9/17/12 23:06,-1,-1,1,-122.385028,37.615358,-122.44637,37.800292,239,51
52175,9/17/12 22:37,-1,-1,1,-122.38495,37.615428,-122.405322,37.654792,239,212
52176,9/17/12 17:25,-1,-1,1,-122.407362,37.786468,-122.408242,37.79902,5,37
52177,9/17/12 8:02,-1,-1,1,-122.408262,37.7877,-122.41956,37.802008,0,40
52178,9/17/12 23:48,-1,-1,1,-122.398295,37.792355,-122.416012,37.79262,1,28
52179,9/17/12 14:40,-1,-1,1,-122.384965,37.615373,-122.406803,37.782935,239,11
52180,9/18/12 0:17,-1,-1,1,-122.40876,37.775932,-122.421613,37.764952,20,106
52181,9/17/12 22:55,-1,-1,1,-122.405413,37.805678,-122.418013,37.787897,41,31
52182,9/17/12 22:06,-1,-1,1,-122.398948,37.788595,-122.410563,37.805968,13,41
52183,9/17/12 20:14,-1,-1,1,-122.403188,37.794843,-122.43036,37.786512,24,73
52184,9/14/12 7:17,-1,-1,1,-122.408055,37.794663,-122.415687,37.768288,27,107
52185,9/14/12 4:40,-1,-1,1,-122.423703,37.798128,-122.386792,37.614885,34,239
52186,9/14/12 18:01,-1,-1,2,-122.414937,37.7711,-122.413743,37.76018,107,116
52187,9/14/12 19:04,-1,-1,1,-122.394593,37.78952,-122.244608,37.824723,16,917
52188,9/14/12 19:27,-1,-1,1,-122.396737,37.794737,-122.400605,37.787502,22,12
52189,9/14/12 20:30,-1,-1,1,-122.4004,37.795023,-122.408765,37.7994,24,37
52190,9/14/12 20:41,-1,-1,1,-122.418988,37.798607,-122.43358,37.787352,34,73
52191,9/17/12 14:30,-1,-1,1,-122.424252,37.733537,-122.439485,37.743935,126,130
52192,9/17/12 16:53,-1,-1,1,-122.400823,37.797213,-122.422708,37.790402,24,46
52193,9/17/12 16:24,-1,-1,1,-122.416998,37.807067,-122.446808,37.79846,41,50
52194,9/17/12 11:02,-1,-1,1,-122.419203,37.760098,-122.421167,37.758497,101,101
52195,9/17/12 10:39,-1,-1,1,-122.434797,37.760928,-122.423237,37.761597,103,102
52196,9/17/12 9:46,-1,-1,1,-122.409005,37.780855,-122.379953,37.729383,11,145
52197,9/17/12 23:26,-1,-1,1,-122.384202,37.616638,-122.39194,37.791458,239,16
52198,9/17/12 18:34,-1,-1,1,-122.40846,37.796373,-122.414352,37.783708,27,9
52199,9/17/12 15:04,-1,-1,1,-122.418673,37.782293,-122.415523,37.806533,9,41
52200,9/12/12 22:01,-1,-1,1,-122.422092,37.789922,-122.425658,37.799278,32,45
52201,9/12/12 7:40,-1,-1,1,-122.421732,37.787735,-122.401572,37.791202,31,2
52202,9/13/12 7:40,-1,-1,1,-122.409553,37.792027,-122.399082,37.78874,29,13
52203,9/13/12 7:22,-1,-1,1,-122.43344,37.768538,-122.385052,37.614913,82,239
52204,9/13/12 8:10,-1,-1,1,-122.404775,37.784697,-122.39938,37.793247,11,1
52205,9/13/12 8:14,-1,-1,1,-122.410083,37.787813,-122.420615,37.78111,7,76
52206,9/13/12 8:21,-1,-1,1,-122.410735,37.79649,-122.39993,37.787085,36,12
52207,9/13/12 8:49,-1,-1,1,-122.409392,37.792105,-122.433685,37.787765,28,73
52208,9/13/12 8:35,-1,-1,1,-122.445652,37.771973,-122.405552,37.806745,88,41
52209,9/13/12 10:41,-1,-1,1,-122.399797,37.798777,-122.40909,37.807787,23,41
52210,9/13/12 12:08,-1,-1,1,-122.38683,37.617578,-122.439663,37.789105,239,48
52211,9/13/12 12:31,-1,-1,1,-122.38498,37.615408,-122.401242,37.78601,239,12
52212,9/17/12 16:42,-1,-1,1,-122.404342,37.78211,-122.386482,37.614817,11,239
52213,9/17/12 6:04,-1,-1,1,-122.445687,37.767745,-122.389675,37.614918,89,239
52214,9/17/12 4:43,-1,-1,1,-122.393605,37.777663,-122.403648,37.794632,109,24
52215,9/18/12 1:33,-1,-1,1,-122.41734,37.71066,-122.419743,37.7748,157,106
52216,9/18/12 0:30,-1,-1,1,-122.397583,37.79449,-122.434463,37.75512,1,98
52217,9/17/12 19:06,-1,-1,1,-122.404403,37.792833,-122.432205,37.781485,2,78
52218,9/17/12 18:28,-1,-1,1,-122.436067,37.774842,-122.400333,37.763592,85,114
52219,9/17/12 18:16,-1,-1,1,-122.414405,37.779087,-122.437567,37.775058,9,85
52220,9/12/12 19:10,-1,-1,1,-122.395252,37.793948,-122.408435,37.788225,15,0
52221,9/12/12 18:48,-1,-1,2,-122.391147,37.780153,-122.398203,37.792692,109,1
52222,9/13/12 9:40,-1,-1,1,-122.414467,37.79273,-122.39568,37.783875,28,17
52223,9/12/12 22:31,-1,-1,1,-122.422118,37.805422,-122.4096,37.78715,40,7
52224,9/17/12 18:21,-1,-1,1,-122.386933,37.617577,-122.392565,37.792818,239,15
52225,9/17/12 14:45,-1,-1,1,-122.424143,37.798398,-122.408927,37.784487,45,8
52226,9/17/12 23:27,-1,-1,1,-122.415257,37.786543,-122.478083,37.791368,30,0
52227,9/17/12 23:19,-1,-1,1,-122.432362,37.797477,-122.413187,37.786743,45,7
52228,9/17/12 20:52,-1,-1,1,-122.386795,37.61747,-122.319967,37.546057,239,281
52229,9/17/12 10:31,-1,-1,1,-122.399913,37.784995,-122.410928,37.79219,16,28
52230,9/17/12 4:49,-1,-1,1,-122.440663,37.801965,-122.397265,37.793512,43,1
52231,9/17/12 19:54,-1,-1,1,-122.384895,37.615593,-122.408362,37.78637,239,7
52232,9/17/12 1:12,-1,-1,1,-122.400885,37.789685,-122.444315,37.802683,4,51
52233,9/17/12 0:55,-1,-1,1,-122.40528,37.797313,-122.414005,37.80764,37,41
52234,9/16/12 20:40,-1,-1,1,-122.394165,37.776623,-122.452688,37.76491,109,90
52235,9/16/12 18:21,-1,-1,1,-122.396903,37.796348,-122.414607,37.792757,0,28
52236,9/15/12 0:48,-1,-1,1,-122.436798,37.772222,-122.429827,37.802492,84,44
52237,9/12/12 22:20,-1,-1,1,-122.403662,37.792127,-122.423587,37.803422,2,40
52238,9/13/12 10:11,-1,-1,1,-122.445187,37.774088,-122.40306,37.802582,87,38
52239,9/13/12 11:02,-1,-1,1,-122.411263,37.788863,-122.384018,37.617102,6,239
52240,9/13/12 12:27,-1,-1,1,-122.406163,37.807048,-122.407823,37.784333,41,8
52241,9/13/12 12:16,-1,-1,1,-122.38677,37.617607,-122.407347,37.7917,239,3
52242,9/13/12 12:52,-1,-1,1,-122.42228,37.778852,-122.410417,37.788088,79,6
52243,9/13/12 13:06,-1,-1,1,-122.405563,37.784862,-122.383883,37.616407,11,239
52244,9/13/12 13:38,-1,-1,1,-122.401367,37.784203,-122.405033,37.771717,21,19
52245,9/13/12 16:10,-1,-1,1,-122.407485,37.788405,-122.392928,37.793588,5,0
52246,9/13/12 16:34,-1,-1,1,-122.40543,37.790208,-122.394507,37.780028,5,18
52247,9/17/12 7:15,-1,-1,1,-122.414525,37.776432,-122.394032,37.767795,10,110
52248,9/15/12 13:37,-1,-1,1,-122.431637,37.748128,-122.408547,37.800508,97,37
52249,9/15/12 12:20,-1,-1,1,-122.431022,37.797682,-122.443385,37.802907,45,51
52250,9/18/12 6:36,-1,-1,1,-122.419208,37.788823,-122.3969,37.79061,31,14
52251,9/18/12 6:39,-1,-1,1,-122.410968,37.786007,-122.395457,37.79427,7,22
52252,9/18/12 6:49,-1,-1,1,-122.3969,37.794162,-122.390203,37.78439,1,17
52253,9/17/12 19:28,-1,-1,1,-122.410802,37.785983,-122.391217,37.780103,7,17
52254,9/17/12 17:13,-1,-1,1,-122.38658,37.617668,-122.376183,37.60378,239,240
52255,9/17/12 11:08,-1,-1,1,-122.389077,37.615888,-122.086487,37.42013,239,401
52256,9/18/12 0:09,-1,-1,1,-122.40619,37.792385,-122.451897,37.767475,3,89
52257,9/18/12 0:46,-1,-1,1,-122.392118,37.791297,-122.406612,37.779407,16,21
52258,9/18/12 0:28,-1,-1,1,-122.399192,37.794465,-122.39117,37.789837,22,16
52259,9/17/12 16:26,-1,-1,1,-122.384685,37.61719,-122.410787,37.788137,239,6
52260,9/17/12 9:04,-1,-1,1,-122.421598,37.790357,-122.433988,37.789732,32,47
52261,9/18/12 1:09,-1,-1,1,-122.42265,37.772108,-122.423445,37.787538,105,75
52262,9/18/12 1:14,-1,-1,1,-122.412573,37.78682,-122.413778,37.777898,7,10
52263,9/17/12 23:28,-1,-1,1,-122.384338,37.61709,-122.401667,37.679207,239,208
52264,9/17/12 20:51,-1,-1,1,-122.422152,37.764975,-122.442288,37.77541,105,87
52265,9/17/12 19:50,-1,-1,1,-122.428837,37.7645,-122.430075,37.772212,104,81
52266,9/15/12 1:28,-1,-1,1,-122.47249,37.780548,-122.477142,37.761515,0,177
52267,9/15/12 0:21,-1,-1,1,-122.40064,37.794892,-122.429943,37.785508,24,74
52268,9/14/12 20:44,-1,-1,1,-122.411907,37.787897,-122.405435,37.797615,6,37
52269,9/15/12 3:13,-1,-1,1,-122.441918,37.770665,-122.442502,37.754523,88,93
52270,9/14/12 21:15,-1,-1,2,-122.513748,37.778707,-122.406112,37.799825,0,37
52271,9/15/12 0:21,-1,-1,2,-122.408632,37.78892,-122.435442,37.784903,6,74
52272,9/15/12 11:07,-1,-1,1,-122.437262,37.800673,-122.435557,37.803767,50,43
52273,9/15/12 7:58,-1,-1,1,-122.414587,37.789467,-122.43181,37.74988,29,97
52274,9/15/12 6:09,-1,-1,1,-122.390562,37.782772,-122.214028,37.713443,17,874
52275,9/14/12 22:05,-1,-1,1,-122.39621,37.793843,-122.447963,37.766262,22,89
52276,9/17/12 17:43,-1,-1,1,-122.4056,37.790483,-122.434042,37.78958,5,47
52277,9/17/12 15:01,-1,-1,1,-122.416052,37.784117,-122.43655,37.777005,9,85
52278,9/17/12 14:22,-1,-1,1,-122.397068,37.793475,-122.391713,37.778427,1,109
52279,9/17/12 22:56,-1,-1,1,-122.386658,37.617695,-122.402825,37.786905,239,12
52280,9/17/12 21:29,-1,-1,1,-122.384518,37.617175,-122.410672,37.786998,239,7
52281,9/17/12 15:05,-1,-1,1,-122.384555,37.617052,-122.428892,37.794132,239,46
52282,9/18/12 5:50,-1,-1,1,-122.40075,37.795083,-122.404778,37.781468,24,21
52283,9/17/12 21:33,-1,-1,1,-122.40863,37.785363,-122.412133,37.791617,8,29
52284,9/16/12 9:36,-1,-1,1,-122.401425,37.788342,-122.40991,37.786965,12,7
52285,9/16/12 18:30,-1,-1,1,-122.408445,37.78438,-122.416693,37.788205,8,31
52286,9/16/12 22:17,-1,-1,1,-122.400787,37.795053,-122.40266,37.786668,24,12
52287,9/14/12 21:34,-1,-1,1,-122.425947,37.7871,-122.416913,37.781508,73,9
52288,9/14/12 18:19,-1,-1,1,-122.395292,37.7766,-122.419005,37.790665,109,32
52289,9/15/12 7:31,-1,-1,1,-122.40439,37.780955,-122.386473,37.614805,21,239
52290,9/16/12 18:45,-1,-1,1,-122.38682,37.617602,-122.443223,37.792247,239,49
52291,9/17/12 5:04,-1,-1,1,-122.450103,37.760782,-122.39861,37.79526,91,22
52292,9/16/12 23:52,-1,-1,1,-122.509,37.763987,-122.4902,37.750003,180,184
52293,9/17/12 6:23,-1,-1,1,-122.393592,37.790808,-122.423438,37.794893,14,46
52294,9/17/12 6:36,-1,-1,1,-122.43664,37.796035,-122.395142,37.794168,45,15
52295,9/17/12 6:43,-1,-1,1,-122.41622,37.784605,-122.452303,38.156623,30,1325
52296,9/17/12 7:28,-1,-1,1,-122.401205,37.78843,-122.401995,37.77164,12,19
52297,9/17/12 7:44,-1,-1,1,-122.41067,37.791897,-122.405727,37.78328,29,11
52298,9/17/12 0:33,-1,-1,1,-122.415207,37.78649,-122.489993,37.763562,30,178
52299,9/16/12 21:25,-1,-1,1,-122.41496,37.779,-122.419473,37.784998,9,30
52300,9/17/12 22:04,-1,-1,1,-122.460687,37.783105,-122.421748,37.758462,66,102
52301,9/17/12 16:26,-1,-1,1,-122.385172,37.615242,-122.39872,37.650667,239,212
52302,9/17/12 15:26,-1,-1,1,-122.385982,37.61766,-122.408643,37.788753,239,6
52303,9/17/12 14:00,-1,-1,1,-122.387505,37.616847,-122.408393,37.785432,239,8
52304,9/18/12 7:26,-1,-1,2,-122.421893,37.796555,-122.39525,37.758298,34,113
52305,9/17/12 15:28,-1,-1,1,-122.408558,37.789305,-122.453012,37.776962,5,69
52306,9/17/12 13:50,-1,-1,1,-122.453795,37.774572,-122.395895,37.773853,87,109
52307,9/18/12 8:01,-1,-1,1,-122.409653,37.785863,-122.392677,37.781312,7,17
52308,9/18/12 8:22,-1,-1,1,-122.413493,37.807057,-122.399307,37.795162,41,22
52309,9/18/12 8:17,-1,-1,1,-122.422438,37.755275,-122.401708,37.795883,102,24
52310,9/18/12 8:45,-1,-1,1,-122.41348,37.789735,-122.400427,37.794867,29,24
52311,9/16/12 15:28,-1,-1,1,-122.409787,37.786468,-122.38161,37.71038,7,0
52312,9/16/12 17:25,-1,-1,1,-122.390195,37.615275,-122.413928,37.79899,239,39
52313,9/15/12 22:21,-1,-1,1,-122.399758,37.785158,-122.430733,37.793787,16,49
52314,9/16/12 23:01,-1,-1,1,-122.4157,37.782752,-122.418813,37.755913,9,101
52315,9/16/12 19:37,-1,-1,1,-122.388783,37.764233,-122.406765,37.798012,111,37
52316,9/16/12 19:17,-1,-1,1,-122.451115,37.769477,-122.413318,37.765413,88,107
52317,9/16/12 5:40,-1,-1,1,-122.428688,37.767773,-122.432362,37.781525,82,77
52318,9/16/12 3:19,-1,-1,1,-122.407572,37.792212,-122.479927,37.791917,29,0
52319,9/16/12 2:07,-1,-1,1,-122.420087,37.788778,-122.440997,37.799378,32,50
52320,9/17/12 5:48,-1,-1,1,-122.426047,37.793553,-122.38414,37.61733,46,239
52321,9/17/12 7:06,-1,-1,1,-122.396875,37.785853,-122.393747,37.767932,16,110
52322,9/17/12 8:58,-1,-1,1,-122.417555,37.791017,-122.48386,37.776358,32,61
52323,9/17/12 8:52,-1,-1,1,-122.419458,37.792453,-122.398922,37.644848,32,212
52324,9/17/12 9:26,-1,-1,1,-122.437628,37.784637,-122.456602,37.78606,74,71
52325,9/13/12 12:32,-1,-1,1,-122.405935,37.787808,-122.399252,37.797018,5,22
52326,9/13/12 13:02,-1,-1,1,-122.406552,37.74475,-122.395702,37.777565,121,18
